"pid","grp","duration","entry","exit","num"
5885,"obs",15,197,590,7046
5887,"wait",363,197,588,7046
5887,"vac",8,197,588,7046
5887,"obs",15,197,588,7046
5890,"wait",363,197,584,7046
5890,"vac",3,197,584,7046
5890,"obs",15,197,584,7046
5891,"wait",363,197,586,7046
5891,"vac",5,197,586,7046
5891,"obs",15,197,586,7046
5895,"wait",364,198,589,7046
5895,"vac",6,198,589,7046
5895,"obs",15,198,589,7046
5901,"wait",365,198,588,7046
5901,"vac",5,198,588,7046
5901,"obs",15,198,588,7046
5902,"wait",365,198,597,7046
5902,"vac",14,198,597,7046
5902,"obs",15,198,597,7046
5903,"wait",365,198,590,7046
5903,"vac",6,198,590,7046
5903,"obs",15,198,590,7046
5907,"wait",365,198,590,7046
5907,"vac",6,198,590,7046
5907,"obs",15,198,590,7046
5908,"wait",365,198,590,7046
5908,"vac",6,198,590,7046
5908,"obs",15,198,590,7046
5932,"wait",366,199,590,7046
5932,"vac",3,199,590,7046
5932,"obs",15,199,590,7046
5933,"wait",367,199,593,7046
5933,"vac",6,199,593,7046
5933,"obs",15,199,593,7046
5936,"wait",368,199,591,7046
5936,"vac",3,199,591,7046
5936,"obs",15,199,591,7046
5949,"wait",369,200,593,7046
5949,"vac",3,200,593,7046
5949,"obs",15,200,593,7046
5957,"wait",370,200,596,7046
5957,"vac",5,200,596,7046
5957,"obs",15,200,596,7046
5958,"wait",370,200,594,7046
5958,"vac",3,200,594,7046
5958,"obs",15,200,594,7046
5959,"wait",370,200,606,7046
5959,"vac",15,200,606,7046
5959,"obs",15,200,606,7046
5960,"wait",370,200,593,7046
5960,"vac",2,200,593,7046
5960,"obs",15,200,593,7046
5963,"wait",370,200,596,7046
5963,"vac",5,200,596,7046
5963,"obs",15,200,596,7046
5979,"wait",371,201,597,7046
5979,"vac",4,201,597,7046
5979,"obs",15,201,597,7046
5981,"wait",371,201,599,7046
5981,"vac",5,201,599,7046
5981,"obs",15,201,599,7046
5987,"wait",372,201,604,7046
5987,"vac",11,201,604,7046
5987,"obs",15,201,604,7046
6000,"wait",373,201,600,7046
6000,"vac",5,201,600,7046
6000,"obs",15,201,600,7046
6007,"wait",374,202,598,7046
6007,"vac",2,202,598,7046
6007,"obs",15,202,598,7046
6010,"wait",374,202,602,7046
6010,"vac",5,202,602,7046
6010,"obs",15,202,602,7046
6013,"wait",374,202,599,7046
6013,"vac",2,202,599,7046
6013,"obs",15,202,599,7046
6019,"wait",374,202,603,7046
6019,"vac",6,202,603,7046
6019,"obs",15,202,603,7046
6020,"wait",375,202,603,7046
6020,"vac",5,202,603,7046
6020,"obs",15,202,603,7046
6030,"wait",375,202,602,7046
6030,"vac",3,202,602,7046
6030,"obs",15,202,602,7046
6037,"wait",376,203,604,7046
6037,"vac",5,203,604,7046
6037,"obs",15,203,604,7046
6041,"wait",376,203,604,7046
6041,"vac",4,203,604,7046
6041,"obs",15,203,604,7046
6049,"wait",377,203,608,7046
6049,"vac",7,203,608,7046
6049,"obs",15,203,608,7046
6062,"wait",378,204,607,7046
6062,"vac",5,204,607,7046
6062,"obs",15,204,607,7046
6064,"wait",378,204,606,7046
6064,"vac",3,204,606,7046
6064,"obs",15,204,606,7046
6072,"wait",379,204,607,7046
6072,"vac",4,204,607,7046
6072,"obs",15,204,607,7046
6073,"wait",379,204,605,7046
6073,"vac",2,204,605,7046
6073,"obs",15,204,605,7046
6083,"wait",380,204,610,7046
6083,"vac",5,204,610,7046
6083,"obs",15,204,610,7046
6084,"wait",380,204,611,7046
6084,"vac",6,204,611,7046
6084,"obs",15,204,611,7046
6087,"wait",380,204,613,7046
6087,"vac",7,204,613,7046
6087,"obs",15,204,613,7046
6097,"wait",381,205,611,7046
6097,"vac",5,205,611,7046
6097,"obs",15,205,611,7046
6100,"wait",381,205,611,7046
6100,"vac",5,205,611,7046
6100,"obs",15,205,611,7046
6108,"wait",382,205,614,7046
6108,"vac",6,205,614,7046
6108,"obs",15,205,614,7046
6109,"wait",382,205,610,7046
6109,"vac",3,205,610,7046
6109,"obs",15,205,610,7046
6112,"wait",382,205,613,7046
6112,"vac",5,205,613,7046
6112,"obs",15,205,613,7046
6118,"wait",382,206,614,7046
6118,"vac",5,206,614,7046
6118,"obs",15,206,614,7046
6120,"wait",383,206,614,7046
6120,"vac",4,206,614,7046
6120,"obs",15,206,614,7046
6122,"wait",383,206,612,7046
6122,"vac",3,206,612,7046
6122,"obs",15,206,612,7046
6127,"wait",384,206,619,7046
6127,"vac",8,206,619,7046
6127,"obs",15,206,619,7046
6129,"wait",384,206,616,7046
6129,"vac",6,206,616,7046
6129,"obs",15,206,616,7046
6131,"wait",384,206,614,7046
6131,"vac",3,206,614,7046
6131,"obs",15,206,614,7046
6134,"wait",384,206,613,7046
6134,"vac",3,206,613,7046
6134,"obs",15,206,613,7046
6137,"wait",384,206,614,7046
6137,"vac",3,206,614,7046
6137,"obs",15,206,614,7046
6140,"wait",384,206,617,7046
6140,"vac",6,206,617,7046
6140,"obs",15,206,617,7046
6145,"wait",385,206,614,7046
6145,"vac",2,206,614,7046
6145,"obs",15,206,614,7046
6161,"wait",386,207,618,7046
6161,"vac",4,207,618,7046
6161,"obs",15,207,618,7046
6164,"wait",386,207,618,7046
6164,"vac",4,207,618,7046
6164,"obs",15,207,618,7046
6168,"wait",386,207,619,7046
6168,"vac",4,207,619,7046
6168,"obs",15,207,619,7046
6175,"wait",387,208,626,7046
6175,"vac",11,208,626,7046
6175,"obs",15,208,626,7046
6181,"wait",387,208,619,7046
6181,"vac",3,208,619,7046
6181,"obs",15,208,619,7046
6182,"wait",387,208,622,7046
6182,"vac",6,208,622,7046
6182,"obs",15,208,622,7046
6201,"wait",389,208,620,7046
6201,"vac",2,208,620,7046
6201,"obs",15,208,620,7046
6206,"wait",389,208,623,7046
6206,"vac",4,208,623,7046
6206,"obs",15,208,623,7046
6219,"wait",391,209,625,7046
6219,"vac",4,209,625,7046
6219,"obs",15,209,625,7046
6229,"wait",392,209,627,7046
6229,"vac",5,209,627,7046
6229,"obs",15,209,627,7046
6230,"wait",392,209,629,7046
6230,"vac",6,209,629,7046
6230,"obs",15,209,629,7046
6231,"wait",392,209,630,7046
6231,"vac",7,209,630,7046
6231,"obs",15,209,630,7046
6238,"wait",393,209,631,7046
6238,"vac",8,209,631,7046
6238,"obs",15,209,631,7046
6254,"wait",394,210,631,7046
6254,"vac",6,210,631,7046
6254,"obs",15,210,631,7046
6261,"wait",395,210,630,7046
6261,"vac",4,210,630,7046
6261,"obs",15,210,630,7046
6271,"wait",396,210,630,7046
6271,"vac",3,210,630,7046
6271,"obs",15,210,630,7046
6274,"wait",396,211,632,7046
6274,"vac",5,211,632,7046
6274,"obs",15,211,632,7046
6277,"wait",396,211,636,7046
6277,"vac",8,211,636,7046
6277,"obs",15,211,636,7046
6282,"wait",398,211,637,7046
6282,"vac",8,211,637,7046
6282,"obs",15,211,637,7046
6290,"wait",399,211,638,7046
6290,"vac",8,211,638,7046
6290,"obs",15,211,638,7046
6291,"wait",399,211,639,7046
6291,"vac",9,211,639,7046
6291,"obs",15,211,639,7046
6299,"wait",399,211,639,7046
6299,"vac",8,211,639,7046
6299,"obs",15,211,639,7046
6302,"wait",399,211,638,7046
6302,"vac",7,211,638,7046
6302,"obs",15,211,638,7046
6304,"wait",399,211,637,7046
6304,"vac",6,211,637,7046
6304,"obs",15,211,637,7046
6308,"wait",399,212,638,7046
6308,"vac",6,212,638,7046
6308,"obs",15,212,638,7046
6309,"wait",399,212,639,7046
6309,"vac",6,212,639,7046
6309,"obs",15,212,639,7046
6310,"wait",400,212,640,7046
6310,"vac",8,212,640,7046
6310,"obs",15,212,640,7046
6312,"wait",400,212,640,7046
6312,"vac",8,212,640,7046
6312,"obs",15,212,640,7046
6313,"wait",400,212,635,7046
6313,"vac",3,212,635,7046
6313,"obs",15,212,635,7046
6333,"wait",401,213,638,7046
6333,"vac",3,213,638,7046
6333,"obs",15,213,638,7046
6334,"wait",401,213,643,7046
6334,"vac",8,213,643,7046
6334,"obs",15,213,643,7046
6336,"wait",402,213,640,7046
6336,"vac",4,213,640,7046
6336,"obs",15,213,640,7046
6339,"wait",402,213,642,7046
6339,"vac",6,213,642,7046
6339,"obs",15,213,642,7046
6342,"wait",402,213,642,7046
6342,"vac",6,213,642,7046
6342,"obs",15,213,642,7046
6352,"wait",403,213,641,7046
6352,"vac",3,213,641,7046
6352,"obs",15,213,641,7046
6353,"wait",403,213,644,7046
6353,"vac",6,213,644,7046
6353,"obs",15,213,644,7046
6357,"wait",404,213,642,7046
6357,"vac",3,213,642,7046
6357,"obs",15,213,642,7046
6367,"wait",405,214,641,7046
6367,"vac",1,214,641,7046
6367,"obs",15,214,641,7046
6372,"wait",406,214,642,7046
6372,"vac",2,214,642,7046
6372,"obs",15,214,642,7046
6374,"wait",406,214,647,7046
6374,"vac",6,214,647,7046
6374,"obs",15,214,647,7046
6376,"wait",406,214,649,7046
6376,"vac",8,214,649,7046
6376,"obs",15,214,649,7046
6393,"wait",407,215,648,7046
6393,"vac",6,215,648,7046
6393,"obs",15,215,648,7046
6406,"wait",408,215,648,7046
6406,"vac",4,215,648,7046
6406,"obs",15,215,648,7046
6412,"wait",409,215,648,7046
6412,"vac",4,215,648,7046
6412,"obs",15,215,648,7046
6416,"wait",410,215,654,7046
6416,"vac",8,215,654,7046
6416,"obs",15,215,654,7046
6423,"wait",411,216,651,7046
6423,"vac",4,216,651,7046
6423,"obs",15,216,651,7046
6442,"wait",412,216,653,7046
6442,"vac",4,216,653,7046
6442,"obs",15,216,653,7046
6457,"wait",413,217,655,7046
6457,"vac",4,217,655,7046
6457,"obs",15,217,655,7046
6467,"wait",414,217,658,7046
6467,"vac",6,217,658,7046
6467,"obs",15,217,658,7046
6480,"wait",415,217,658,7046
6480,"vac",4,217,658,7046
6480,"obs",15,217,658,7046
6481,"wait",415,217,657,7046
6481,"vac",4,217,657,7046
6481,"obs",15,217,657,7046
6493,"wait",417,218,659,7046
6493,"vac",3,218,659,7046
6493,"obs",15,218,659,7046
6496,"wait",417,218,660,7046
6496,"vac",4,218,660,7046
6496,"obs",15,218,660,7046
6500,"wait",417,218,668,7046
6500,"vac",11,218,668,7046
6500,"obs",15,218,668,7046
6519,"wait",418,219,660,7046
6519,"vac",2,219,660,7046
6519,"obs",15,219,660,7046
6533,"wait",419,219,664,7046
6533,"vac",5,219,664,7046
6533,"obs",15,219,664,7046
6540,"wait",420,219,664,7046
6540,"vac",3,219,664,7046
6540,"obs",15,219,664,7046
6541,"wait",420,219,669,7046
6541,"vac",8,219,669,7046
6541,"obs",15,219,669,7046
6542,"wait",420,219,668,7046
6542,"vac",7,219,668,7046
6542,"obs",15,219,668,7046
6543,"wait",420,219,665,7046
6543,"vac",4,219,665,7046
6543,"obs",15,219,665,7046
6547,"wait",421,220,666,7046
6547,"vac",4,220,666,7046
6547,"obs",15,220,666,7046
6550,"wait",421,220,667,7046
6550,"vac",5,220,667,7046
6550,"obs",15,220,667,7046
6575,"wait",424,221,674,7046
6575,"vac",9,221,674,7046
6575,"obs",15,221,674,7046
6578,"wait",424,221,672,7046
6578,"vac",7,221,672,7046
6578,"obs",15,221,672,7046
6583,"wait",424,221,667,7046
6583,"vac",1,221,667,7046
6583,"obs",15,221,667,7046
6585,"wait",424,221,671,7046
6585,"vac",5,221,671,7046
6585,"obs",15,221,671,7046
6586,"wait",424,221,672,7046
6586,"vac",6,221,672,7046
6586,"obs",15,221,672,7046
6592,"wait",425,221,673,7046
6592,"vac",6,221,673,7046
6592,"obs",15,221,673,7046
6593,"wait",425,221,675,7046
6593,"vac",8,221,675,7046
6593,"obs",15,221,675,7046
6596,"wait",425,221,671,7046
6596,"vac",4,221,671,7046
6596,"obs",15,221,671,7046
6608,"wait",427,222,675,7046
6608,"vac",6,222,675,7046
6608,"obs",15,222,675,7046
6622,"wait",428,222,674,7046
6622,"vac",3,222,674,7046
6622,"obs",15,222,674,7046
6625,"wait",428,222,684,7046
6625,"vac",12,222,684,7046
6625,"obs",15,222,684,7046
6642,"wait",430,222,681,7046
6642,"vac",7,222,681,7046
6642,"obs",15,222,681,7046
6645,"wait",431,222,679,7046
6645,"vac",4,222,679,7046
6645,"obs",15,222,679,7046
6651,"wait",431,223,678,7046
6651,"vac",4,223,678,7046
6651,"obs",15,223,678,7046
6676,"wait",433,224,683,7046
6676,"vac",5,224,683,7046
6676,"obs",15,224,683,7046
6686,"wait",434,224,683,7046
6686,"vac",4,224,683,7046
6686,"obs",15,224,683,7046
6719,"wait",438,225,689,7046
6719,"vac",5,225,689,7046
6719,"obs",15,225,689,7046
6725,"wait",438,225,689,7046
6725,"vac",4,225,689,7046
6725,"obs",15,225,689,7046
6742,"wait",439,226,695,7046
6742,"vac",9,226,695,7046
6742,"obs",15,226,695,7046
6746,"wait",439,226,691,7046
6746,"vac",5,226,691,7046
6746,"obs",15,226,691,7046
6747,"wait",439,226,691,7046
6747,"vac",4,226,691,7046
6747,"obs",15,226,691,7046
6757,"wait",440,227,693,7046
6757,"vac",5,227,693,7046
6757,"obs",15,227,693,7046
6761,"wait",440,227,693,7046
6761,"vac",5,227,693,7046
6761,"obs",15,227,693,7046
6762,"wait",440,227,696,7046
6762,"vac",7,227,696,7046
6762,"obs",15,227,696,7046
6771,"wait",441,227,698,7046
6771,"vac",8,227,698,7046
6771,"obs",15,227,698,7046
6774,"wait",442,227,695,7046
6774,"vac",6,227,695,7046
6774,"obs",15,227,695,7046
6775,"wait",442,227,693,7046
6775,"vac",3,227,693,7046
6775,"obs",15,227,693,7046
6777,"wait",442,227,694,7046
6777,"vac",4,227,694,7046
6777,"obs",15,227,694,7046
6779,"wait",442,227,697,7046
6779,"vac",6,227,697,7046
6779,"obs",15,227,697,7046
6797,"wait",444,228,699,7046
6797,"vac",6,228,699,7046
6797,"obs",15,228,699,7046
6804,"wait",444,228,696,7046
6804,"vac",3,228,696,7046
6804,"obs",15,228,696,7046
6829,"wait",447,229,702,7046
6829,"vac",5,229,702,7046
6829,"obs",15,229,702,7046
6842,"wait",447,230,704,7046
6842,"vac",7,230,704,7046
6842,"obs",15,230,704,7046
6855,"wait",448,230,708,7046
6855,"vac",8,230,708,7046
6855,"obs",15,230,708,7046
6866,"wait",450,230,706,7046
6866,"vac",5,230,706,7046
6866,"obs",15,230,706,7046
6868,"wait",450,230,706,7046
6868,"vac",5,230,706,7046
6868,"obs",15,230,706,7046
6870,"wait",450,231,705,7046
6870,"vac",4,231,705,7046
6870,"obs",15,231,705,7046
6871,"wait",450,231,708,7046
6871,"vac",6,231,708,7046
6871,"obs",15,231,708,7046
6875,"wait",450,231,709,7046
6875,"vac",7,231,709,7046
6875,"obs",15,231,709,7046
6888,"wait",452,231,711,7046
6888,"vac",8,231,711,7046
6888,"obs",15,231,711,7046
6889,"wait",452,231,708,7046
6889,"vac",5,231,708,7046
6889,"obs",15,231,708,7046
6904,"wait",453,231,708,7046
6904,"vac",2,231,708,7046
6904,"obs",15,231,708,7046
6907,"wait",454,232,714,7046
6907,"vac",7,232,714,7046
6907,"obs",15,232,714,7046
6921,"wait",455,232,712,7046
6921,"vac",4,232,712,7046
6921,"obs",15,232,712,7046
6939,"wait",456,232,712,7046
6939,"vac",3,232,712,7046
6939,"obs",15,232,712,7046
6941,"wait",456,233,715,7046
6941,"vac",6,233,715,7046
6941,"obs",15,233,715,7046
6942,"wait",456,233,714,7046
6942,"vac",4,233,714,7046
6942,"obs",15,233,714,7046
6946,"wait",457,233,713,7046
6946,"vac",2,233,713,7046
6946,"obs",15,233,713,7046
6947,"wait",457,233,719,7046
6947,"vac",9,233,719,7046
6947,"obs",15,233,719,7046
6950,"wait",457,233,723,7046
6950,"vac",11,233,723,7046
6950,"obs",15,233,723,7046
6955,"wait",458,233,720,7046
6955,"vac",8,233,720,7046
6955,"obs",15,233,720,7046
6958,"wait",458,233,718,7046
6958,"vac",6,233,718,7046
6958,"obs",15,233,718,7046
6960,"wait",458,233,717,7046
6960,"vac",4,233,717,7046
6960,"obs",15,233,717,7046
6968,"wait",458,234,714,7046
6968,"vac",1,234,714,7046
6968,"obs",15,234,714,7046
7002,"wait",462,235,720,7046
7002,"vac",2,235,720,7046
7002,"obs",15,235,720,7046
7003,"wait",462,235,721,7046
7003,"vac",4,235,721,7046
7003,"obs",15,235,721,7046
7019,"wait",462,236,722,7046
7019,"vac",3,236,722,7046
7019,"obs",15,236,722,7046
7026,"wait",463,236,724,7046
7026,"vac",5,236,724,7046
7026,"obs",15,236,724,7046
7027,"wait",463,236,723,7046
7027,"vac",3,236,723,7046
7027,"obs",15,236,723,7046
7034,"wait",463,236,724,7046
7034,"vac",3,236,724,7046
7034,"obs",15,236,724,7046
7107,"wait",1,239,263,7046
7107,"vac",3,239,263,7046
7107,"obs",15,239,263,7046
7117,"wait",1,239,269,7046
7117,"vac",8,239,269,7046
7117,"obs",15,239,269,7046
7124,"wait",1,239,267,7046
7124,"vac",6,239,267,7046
7124,"obs",15,239,267,7046
7129,"wait",1,239,269,7046
7129,"vac",8,239,269,7046
7129,"obs",15,239,269,7046
4,"finish",-99,0,31,7046
16,"finish",-99,0,25,7046
24,"finish",-99,0,26,7046
30,"finish",-99,0,30,7046
34,"finish",-99,0,30,7046
36,"finish",-99,1,25,7046
41,"finish",-99,1,26,7046
51,"finish",-99,1,33,7046
61,"finish",-99,1,32,7046
62,"finish",-99,1,29,7046
67,"finish",-99,1,31,7046
72,"finish",-99,2,38,7046
84,"finish",-99,2,34,7046
98,"finish",-99,2,33,7046
111,"finish",-99,3,36,7046
114,"finish",-99,3,36,7046
120,"finish",-99,3,37,7046
122,"finish",-99,3,36,7046
127,"finish",-99,3,41,7046
135,"finish",-99,4,40,7046
144,"finish",-99,4,44,7046
160,"finish",-99,4,40,7046
172,"finish",-99,5,45,7046
175,"finish",-99,5,42,7046
190,"finish",-99,5,52,7046
192,"finish",-99,5,45,7046
205,"finish",-99,5,48,7046
215,"finish",-99,6,53,7046
220,"finish",-99,6,51,7046
225,"finish",-99,6,47,7046
235,"finish",-99,6,53,7046
251,"finish",-99,7,50,7046
263,"finish",-99,7,55,7046
265,"finish",-99,7,54,7046
271,"finish",-99,8,57,7046
273,"finish",-99,8,52,7046
276,"finish",-99,8,56,7046
278,"finish",-99,8,52,7046
286,"finish",-99,8,57,7046
288,"finish",-99,8,56,7046
293,"finish",-99,9,61,7046
297,"finish",-99,9,59,7046
334,"finish",-99,10,64,7046
336,"finish",-99,10,63,7046
338,"finish",-99,10,64,7046
344,"finish",-99,10,63,7046
354,"finish",-99,11,62,7046
359,"finish",-99,11,68,7046
362,"finish",-99,11,68,7046
363,"finish",-99,11,73,7046
366,"finish",-99,11,66,7046
379,"finish",-99,12,75,7046
385,"finish",-99,12,79,7046
390,"finish",-99,12,73,7046
395,"finish",-99,12,75,7046
413,"finish",-99,13,73,7046
414,"finish",-99,13,69,7046
418,"finish",-99,13,76,7046
441,"finish",-99,14,77,7046
447,"finish",-99,14,79,7046
466,"finish",-99,15,78,7046
469,"finish",-99,15,79,7046
481,"finish",-99,16,78,7046
487,"finish",-99,16,88,7046
490,"finish",-99,16,84,7046
491,"finish",-99,16,84,7046
498,"finish",-99,16,84,7046
499,"finish",-99,16,83,7046
525,"finish",-99,17,86,7046
528,"finish",-99,17,85,7046
531,"finish",-99,17,86,7046
534,"finish",-99,17,90,7046
535,"finish",-99,17,90,7046
544,"finish",-99,18,92,7046
546,"finish",-99,18,88,7046
553,"finish",-99,18,90,7046
575,"finish",-99,19,95,7046
592,"finish",-99,19,92,7046
601,"finish",-99,20,95,7046
606,"finish",-99,20,100,7046
621,"finish",-99,20,96,7046
623,"finish",-99,20,98,7046
624,"finish",-99,20,102,7046
636,"finish",-99,21,105,7046
640,"finish",-99,21,101,7046
641,"finish",-99,21,101,7046
649,"finish",-99,21,104,7046
658,"finish",-99,22,102,7046
676,"finish",-99,22,106,7046
688,"finish",-99,22,110,7046
695,"finish",-99,23,111,7046
697,"finish",-99,23,105,7046
700,"finish",-99,23,112,7046
724,"finish",-99,23,112,7046
727,"finish",-99,23,110,7046
730,"finish",-99,23,113,7046
732,"finish",-99,24,115,7046
739,"finish",-99,24,116,7046
756,"finish",-99,24,117,7046
759,"finish",-99,24,119,7046
761,"finish",-99,24,119,7046
765,"finish",-99,24,116,7046
767,"finish",-99,24,118,7046
770,"finish",-99,25,122,7046
774,"finish",-99,25,118,7046
782,"finish",-99,25,117,7046
783,"finish",-99,25,118,7046
786,"finish",-99,25,115,7046
789,"finish",-99,25,117,7046
790,"finish",-99,25,120,7046
791,"finish",-99,25,121,7046
798,"finish",-99,25,124,7046
807,"finish",-99,26,124,7046
808,"finish",-99,26,119,7046
812,"finish",-99,26,121,7046
819,"finish",-99,26,128,7046
828,"finish",-99,27,127,7046
832,"finish",-99,27,124,7046
834,"finish",-99,27,124,7046
839,"finish",-99,27,123,7046
840,"finish",-99,27,125,7046
841,"finish",-99,27,127,7046
846,"finish",-99,27,126,7046
850,"finish",-99,28,129,7046
852,"finish",-99,28,129,7046
862,"finish",-99,28,130,7046
874,"finish",-99,28,128,7046
884,"finish",-99,28,132,7046
895,"finish",-99,29,133,7046
911,"finish",-99,29,139,7046
916,"finish",-99,29,138,7046
922,"finish",-99,29,138,7046
923,"finish",-99,30,134,7046
928,"finish",-99,30,138,7046
929,"finish",-99,30,141,7046
941,"finish",-99,30,141,7046
942,"finish",-99,30,142,7046
950,"finish",-99,31,141,7046
957,"finish",-99,31,141,7046
963,"finish",-99,31,139,7046
972,"finish",-99,31,142,7046
976,"finish",-99,31,146,7046
979,"finish",-99,31,144,7046
982,"finish",-99,32,144,7046
991,"finish",-99,32,144,7046
993,"finish",-99,32,144,7046
999,"finish",-99,32,142,7046
1000,"finish",-99,32,150,7046
1004,"finish",-99,32,148,7046
1010,"finish",-99,33,145,7046
1012,"finish",-99,33,153,7046
1015,"finish",-99,33,153,7046
1029,"finish",-99,33,157,7046
1030,"finish",-99,33,148,7046
1033,"finish",-99,33,146,7046
1036,"finish",-99,33,149,7046
1037,"finish",-99,33,147,7046
1038,"finish",-99,33,151,7046
1043,"finish",-99,34,149,7046
1070,"finish",-99,35,153,7046
1078,"finish",-99,35,153,7046
1087,"finish",-99,36,162,7046
1091,"finish",-99,36,158,7046
1099,"finish",-99,36,158,7046
1109,"finish",-99,36,155,7046
1115,"finish",-99,36,164,7046
1126,"finish",-99,37,162,7046
1129,"finish",-99,37,158,7046
1131,"finish",-99,37,161,7046
1139,"finish",-99,37,163,7046
1141,"finish",-99,37,160,7046
1149,"finish",-99,38,164,7046
1156,"finish",-99,38,166,7046
1159,"finish",-99,38,164,7046
1160,"finish",-99,38,165,7046
1163,"finish",-99,38,164,7046
1165,"finish",-99,38,168,7046
1168,"finish",-99,38,166,7046
1169,"finish",-99,38,163,7046
1178,"finish",-99,39,164,7046
1192,"finish",-99,39,167,7046
1193,"finish",-99,39,172,7046
1200,"finish",-99,39,167,7046
1203,"finish",-99,39,171,7046
1206,"finish",-99,40,169,7046
1210,"finish",-99,40,172,7046
1212,"finish",-99,40,170,7046
1215,"finish",-99,40,171,7046
1225,"finish",-99,40,173,7046
1227,"finish",-99,40,170,7046
1228,"finish",-99,40,170,7046
1233,"finish",-99,40,172,7046
1242,"finish",-99,41,174,7046
1245,"finish",-99,41,171,7046
1247,"finish",-99,41,175,7046
1258,"finish",-99,41,174,7046
1260,"finish",-99,41,177,7046
1261,"finish",-99,41,176,7046
1264,"finish",-99,42,176,7046
1278,"finish",-99,42,178,7046
1293,"finish",-99,42,178,7046
1303,"finish",-99,43,183,7046
1311,"finish",-99,43,184,7046
1314,"finish",-99,43,184,7046
1320,"finish",-99,43,181,7046
1333,"finish",-99,44,185,7046
1344,"finish",-99,44,185,7046
1346,"finish",-99,44,186,7046
1347,"finish",-99,44,187,7046
1348,"finish",-99,44,184,7046
1353,"finish",-99,44,187,7046
1370,"finish",-99,45,192,7046
1374,"finish",-99,45,190,7046
1383,"finish",-99,46,187,7046
1427,"finish",-99,47,197,7046
1433,"finish",-99,48,196,7046
1438,"finish",-99,48,199,7046
1447,"finish",-99,48,199,7046
1448,"finish",-99,48,198,7046
1449,"finish",-99,48,199,7046
1451,"finish",-99,48,202,7046
1455,"finish",-99,49,201,7046
1472,"finish",-99,49,201,7046
1481,"finish",-99,50,204,7046
1484,"finish",-99,50,206,7046
1500,"finish",-99,50,208,7046
1505,"finish",-99,50,207,7046
1511,"finish",-99,50,206,7046
1517,"finish",-99,51,207,7046
1526,"finish",-99,51,209,7046
1548,"finish",-99,52,212,7046
1555,"finish",-99,52,215,7046
1564,"finish",-99,52,210,7046
1571,"finish",-99,52,212,7046
1591,"finish",-99,53,217,7046
1594,"finish",-99,53,220,7046
1600,"finish",-99,54,217,7046
1603,"finish",-99,54,217,7046
1610,"finish",-99,54,219,7046
1617,"finish",-99,54,220,7046
1625,"finish",-99,54,219,7046
1626,"finish",-99,54,218,7046
1628,"finish",-99,55,221,7046
1640,"finish",-99,55,220,7046
1655,"finish",-99,55,222,7046
1656,"finish",-99,55,226,7046
1664,"finish",-99,56,224,7046
1671,"finish",-99,56,223,7046
1676,"finish",-99,56,232,7046
1684,"finish",-99,56,230,7046
1702,"finish",-99,57,229,7046
1709,"finish",-99,57,233,7046
1715,"finish",-99,57,230,7046
1724,"finish",-99,58,232,7046
1728,"finish",-99,58,229,7046
1736,"finish",-99,58,236,7046
1739,"finish",-99,58,238,7046
1740,"finish",-99,58,232,7046
1743,"finish",-99,58,231,7046
1745,"finish",-99,58,236,7046
1746,"finish",-99,58,236,7046
1757,"finish",-99,59,235,7046
1768,"finish",-99,59,237,7046
1774,"finish",-99,60,239,7046
1778,"finish",-99,60,239,7046
1784,"finish",-99,60,241,7046
1789,"finish",-99,60,237,7046
1791,"finish",-99,60,239,7046
1795,"finish",-99,60,243,7046
1798,"finish",-99,60,237,7046
1799,"finish",-99,60,242,7046
1800,"finish",-99,60,239,7046
1808,"finish",-99,61,244,7046
1818,"finish",-99,61,240,7046
1835,"finish",-99,62,246,7046
1841,"finish",-99,62,250,7046
1844,"finish",-99,62,246,7046
1845,"finish",-99,62,247,7046
1848,"finish",-99,62,248,7046
1859,"finish",-99,62,248,7046
1860,"finish",-99,62,251,7046
1864,"finish",-99,63,248,7046
1871,"finish",-99,63,248,7046
1872,"finish",-99,63,252,7046
1877,"finish",-99,63,254,7046
1888,"finish",-99,63,248,7046
1890,"finish",-99,63,256,7046
1902,"finish",-99,64,258,7046
1906,"finish",-99,64,253,7046
1908,"finish",-99,64,252,7046
1920,"finish",-99,65,258,7046
1924,"finish",-99,65,258,7046
1926,"finish",-99,65,256,7046
1934,"finish",-99,65,256,7046
1947,"finish",-99,65,258,7046
1953,"finish",-99,65,260,7046
1968,"finish",-99,66,266,7046
1970,"finish",-99,66,263,7046
1980,"finish",-99,66,261,7046
2005,"finish",-99,67,265,7046
2062,"finish",-99,69,271,7046
2063,"finish",-99,69,270,7046
2069,"finish",-99,69,271,7046
2072,"finish",-99,69,270,7046
2078,"finish",-99,69,270,7046
2085,"finish",-99,69,275,7046
2121,"finish",-99,71,278,7046
2123,"finish",-99,71,276,7046
2132,"finish",-99,71,277,7046
2154,"finish",-99,72,276,7046
2157,"finish",-99,72,277,7046
2161,"finish",-99,72,279,7046
2167,"finish",-99,72,279,7046
2170,"finish",-99,72,283,7046
2178,"finish",-99,73,278,7046
2185,"finish",-99,73,281,7046
2189,"finish",-99,73,279,7046
2195,"finish",-99,73,281,7046
2202,"finish",-99,73,282,7046
2225,"finish",-99,74,280,7046
2229,"finish",-99,74,285,7046
2234,"finish",-99,74,281,7046
2243,"finish",-99,75,286,7046
2244,"finish",-99,75,283,7046
